date_time,temperature
2020-04-29 10:53:03.722997,23.937,24.437
2020-04-29 10:54:05.570203,23.937,24.437
2020-04-29 10:55:07.403012,23.937,24.437
2020-04-29 10:56:09.243098,23.937,24.437
2020-04-29 10:57:11.083041,23.937,24.437
2020-04-29 10:58:12.923094,23.937,24.437
2020-04-29 10:59:14.763166,23.937,24.437
2020-04-29 11:00:16.603204,23.937,24.437
2020-04-29 11:01:18.447010,23.937,24.437
2020-04-29 11:02:20.283101,23.937,24.437
